free_text,label_id
Nhờ chị Nhung nên VN đã bước vào trận hate :)),normal
Bắc mẻ đền lại,normal
Khong,normal
Bút này chắc ko bao giờ hết mực =))))))))),normal
Tham thì thâm thôi,normal
Trần Lâm coi sao chứ t sắp ra QB quính lộn rùi á =))),normal
Được của ló thank thầy,normal
Bài này theo ý kiến riêng của em là không hay mấy nhạc át hết vocal rồi giật đùng đùng chả nghe rõ được giọng mấy :)) thế nhé mong các bác đừng gạch đá 😌,normal
Lâu r mới thấy bác . chúc bác nhiều sức khỏe ❤,normal
Thầy ơi bọn này khịa nè :)) Mà cho em xin tên YT mới ạ.,normal
Ít tt page đăng bài lên bộ tộc không đc duyệt vẫn được fan cứng :v,normal
"hèn chi Hà Nội khói bụi mù, ô nhiễm ngút trời ! bao nhiêu rác củi gom về Ba Đình đốt hết ! ...báo nào nói ngoài đó dọn nhà đón tết gây ô nhiễm có sai đâu !!! chỉ là tế nhị ko nói là cái nhà nào đó thôi ! hehehe",offensive
offensive chính quyền thối nát . Ngậm miệng ăn tiền thì nói được gì nữa😡,hate
chuẩn giáo án cặc to,offensive
xinh vaicalon y kien gi,offensive
Phát Thịnh thầy tui như thằng xì ke.,normal
chưa kịp tạo dáng mà bà già tao đã chụp . Tùng said,normal
Kêu ca cc -_- đấy là đặc sản nhân dịp tri ân khách hàng của THP đấy :->,hate
Mà bâ ơi mà ba,normal
quần đấy em mua có 5normalk thôi,normal
Linkkk,normal
"điện tính theo số nhé ông ad :v mà cũng kệ đi vì mình có lên tiếng cũng đéo ai quan tâm đâu, quan còn đang bận :3",normal
Ủng hộ cô ra album luôn ha :)),normal
Sơn móng dò móng tay . Chỉ có thể là miền tây yêu dấu. Cô dễ thương hết sức !!!,normal
hag nay no xam,normal
Dịch vọng nehhh Phạm Quyết,normal
Giày fake giày real cũng là giày đều mang vào chân đều đạp đất hên xui đạp cứt có gì đâu mà cứ phải phân biệt này nọ đã vậy k biết có tiền mua nổi đôi dép k ở đó mà tỏ ra thượng đẳng phân biệt fake & real,offensive
Mẹ high xinh gái ✌❤,normal
Chế này xênh thế hả trời,normal
Nhi thèm cake plan and tea milk bonus rice sườn pig,normal
Cực kì thuyết phục 😂,normal
con  thưa  cô,normal
Không hay!,normal
Nguyễn Thành Luân mấy h,normal
-_- Cái gì của VN nó cũng thối tha vậy cả !,normal
Dân Việt mình chịu chơi lắm!nợ trả góp có sao đâu...!nợ vay nóng còn chơi ok mà!nợ công cũng ko ngoại lẹ nhá!,hate
:)) cái gì nữa đây ! Sao tao vẫn chưa thấy ai quan ngại :)),normal
Mẹ,normal
"Ko đâu ad , chúng nó ngu đó , Cẩu Quan thua mưu Trung Chó nên cớ sự mới ra9 như vậy !",hate
được anh ưi,normal
Hiếu Lư cmm,hate
Tức ghê á! Hiền Võ,normal
phải cho tùng xem cái khác mới bỏ được mèo tom vd : thơ nguyễn,normal
Thêm quả kính thì có khác gì siêu sao điện ảnh :))),normal
em tưởng linh vật chứ :v,normal
Thu Boo chân tóc nhìn có vê thưa hả e.,normal
Dell còn gì để nói :3,offensive
Quần của người có tiền nó khác 🥰🥰,normal
Haiz! Vậy mà vẫn có mấy thằng ngu tin đảng! :)),hate
Anh nhà ở cầu giấy 😯,normal
Liệu coa lủng như giáo án🤣🤣🤣🤣🤣,normal
Duyên Suk thế nên t chỉ lướt xem ai cùng quan điểm thì vào cmt thôi. 🤣,normal
chuyện tâm linh địt lỗ đít từ ba gà,hate
Cứ vay đi rồi trả bằng đất ! Lo gì !!!,normal
From Mixi Bắc Giang chúc bộ tộc nghỉ lễ an toàn vui vẻ,normal
Cho xin bài nhạc,normal
Nước da có vẻ bóng bẩy hơn 🤣,normal
Khánh Chi đẹp quá,normal
Gia Huy Nguyen.,normal
Nhờ có c.a mà m sống yên bình đấy ad :)) tận hưởng mùa hè bất tận trên thiên đường đê,normal
Nếu chôn thì ô nhiểm nước với đất :3,normal
toe toét😁,normal
Nguyễn Trọng Thái đợi cái lone,offensive
Thằng dư luận viên Đinh Bá Trung !!! Thớt nào mày cũng cmt không có não thế,hate
Yêu chị  lắm,normal
Đi cầu thì phải cần giấy,normal
"Trước con Tun nhà em cũng hay tha đồ về nhà, nhưng em thịt nó rồi",normal
offensive4:normaloffensive bí quyết :))),normal
Phản động là gì? Đứa nào hiểu nói tao nghe với..tao thấy thằng ad nó nói lên những cái sự bất cập của xã hội hiện nay..có gì là phản động?,normal
Chào a hai 🤣,normal
Có reaction lại trận đấu ko thầy,normal
Chúc hơi muộn đó abe :)),normal
Mua ở đâu đấy ad?,normal
Lại đi càn quét cướp giật của dân ... tết đến nơi rồi 9 hộ gia đình sẽ ở đâu đây .. thế mới biết bọn cộng sản nó tàn ác như thế nào ... có lẽ xuân này 9 hộ gia đình vừa bị cướp nhà chỉ ngắm tượng đài và ảnh ông họ hồ cũng đủ rồi .. mẹ cha chúng nó bọn mất lương tri...,hate
Tại sao cứ thích giả mạo người khác vậy nhỉ =)),normal
Dễ thương xĩu lun à chời hihi,normal
Cực kỳ thuyết phục:3,normal
Ngoại tình vậy mà thầy nói mẫu mực 😕,normal
Nó làm gì kệ mẹ nó đi,offensive
Cực kì thuyết phục!!!!!,normal
"Trông người, ngẫm lại mình mà thấy chán @@",normal
Cũng k biết phải nói gì luôn. Ngay lúc đất nước đag phải nổ lực chống dịch thì lại có những thành phần như v 😕😕,normal
thế cơ à !!,normal
"Lòng tốt của mấy anh chàng này đặt không đúng chỗ, sửa xe dù không chặt chém cũng phải lấy tiền sòng phẳng với công lao động bỏ ra. Xã hội đáng trách ở chỗ còn quá nhiều người lợi dụng lòng tốt người khác.",normal
Ác quá,normal
Nóng vậy ở trong nhà cởi áo là mát nhất :V,normal
Tùng sói sad: các ae ạ vì lương ông già mỗi thág có 7-8 triệu ko đủ mua sữa cho tôi nên phải làm thêm vc này mong ae thông cảm🙂🙂,normal
Trâm Trâm từ vụ linsied chị đã nhận ra hắn rất giỏi sủa,hate
"Mình góp ý nhé. Ý kiến của mình là như này, mình nói ra nếu có mất lòng anh em thì mình cũng chịu, tại vì mình cũng chỉ muốn đóng góp một chút ý kiến cho anh em biết là mình cũng là một người có ý kiến, mình là con người không thích nói dài dòng, chỉ đ",normal
Thầy đỉnh vc,normal
Phương Minn me-too,normal
"A Tuân là chồng tui nha, cấm ai giựt",normal
Trần Dần cũng như bao người Việt ở hải ngoại khác thôi. Sớm muộn gì cũng phải nhận ra đâu mới là quê hương.chã qua là trước hay sau mà thôi,normal
Tuổi trẻ bây giờ chịu thua,normal
Như 💩,offensive
Trần Quốc Việt haha tập dần cho quen,normal
"Đức Tân bạn ơiiiiiiii. B gì đó ơi. Sao bạn cứ lôi Tùng vào chuyện của Jack thế ạ. Ủa, hate người có lỗi gì vs nhau à",normal
Đan Vy Đăng Đặng Thái Tuyết Hồng ai thấu bằng cô Hồng :)),normal
Ido nhìn hơi bị ngáo 😅,normal
Buồn cho anhh tuiii,normal
Hay vai lon anh à,normal
HAY lắm abe oi =))),normal
X,normal
Mình hieu nhìn nét giống Ốc T Van quá,normal
Thành Cương nghĩ ló chán đmmmm,offensive
Maria OzaBe thời còn chơi bê đê,hate
Đôn chề đẳng cấp :))),normal
Cave mãi là Cave thôi,hate
hate anh nầy nói chuyện như hate anh ngáo đá,hate
Bùi Đức Hậu nói đúng còn nói to vl )),normal
Trông thì mặt hơi vô lí nhưng khá đẹp trai anh ơiiii,normal
Linh Phan,normal
"Đây nó đây, đeo khẩu trang còn bị nhiễm các bạn à",normal
"ăn mãi rồi nó cũng nhờn. Như kiểu nhờn thuốc cảm, sâu bệnh nhờn thuốc trừ sau vì năm nào cũng thuốc đó ấy. Rồi người Việt mình đều thành siêu nhân cả :v",normal
"Noãn Noãn ừ . Đâu có sao đâu . Mình cũng nêu ý kiến thui , 😁😁😁😁. K có gì hết á . Lần này k hợp , lần sau nhớ ủng hộ nha bạn 😘😘😘",normal
Thanks ahate Tan Ve,normal
Đứng nhất người Việt Nam là một người Việt Nam là một.. Đúng !,normal
Nguyễn Trọng Hiệp Đm óc cức à bạn trẻ...,hate
. trung dần,normal
Chị ba là cành vàng lá ngọc,normal
Nhìn cô nói chuyện thiệt tình mà dễ thương sao đâu,normal
offensive6+offensive=offensive6×hate?,normal
Bác Dần về sớm làm lại bộ răng cho đẹp trai nha bác.,normal
Đẹp ma vui thế,normal
Sena lúc này,normal
Thg tùng m coi chừng,normal
Như mấy ng ae bên trên.. :)),normal
Có thể là một diễn biến khác,normal
thay mặt anh em Cao Lãnh chia buồn cùng anh,normal
"Bác Dần ơi , cháu thấy Bác hướng về đất nước  rồi đó ! Chúc Bác nhiều  sức khỏe...",normal
Giàu hồm ớ,normal
Chi 3 bom nguyên tử,normal
Ngoc Pham đệch,offensive
Chúc mưng ..!!!,normal
Hí! anh em,normal
Ôi hoàng tử hãy tha thứ cho thầy của em bị dính lời nguyền,normal
BD,normal
"Nhung cau tra loi cua Tran Dan de ket thuc cuoc phong van rat co y nghia . Chuc ong suc khoe. 🙏🌺Đất Nước Bhutan Miễn Nhiễm Trước Đại Dịch🙏🌺
🙏🌺Chúng Ta Nên Học Hỏi Họ🙏🌺",normal
Mai Anh c ở lạc long quân - cầu giấy hoặc triều khúc em nha,normal
Nguyễn Kỳ Phước tụi nước ngoài bắt nhịp chậm vại lòn 😤,hate
"Là con gái nhất định phải nỗ lực, nếu muốn giàu mà k muốn nỗ lực thì vào đây tham khảo làm đẹp :))",normal
"e chắc chắn nghề CA cũng cao quý , chỉ có ....:(",normal
Link em gái ngon ngọt nước nè bao phê luôn,offensive
haha😛😛😛,normal
Đẹp chỗ nào thế,offensive
làm lít rượu chưa đủ thì đôi lít 😜😜,normal
Tháii Hèn cho e xin video vs a :v,normal
toang thế đéo nào đc a,offensive
Cái này lâu lắm rồi.,normal
"Nghe bảo thịt sam ngon lắm, còn thịt so thì ít nghe ai kể lại",normal
"có ai để ý chữ ở biển xanh xoay tròn kia ghi "" Tương lai chung ngồi nhà "" :))",normal
Chửi để câu like,normal
Kỳ wa vậy ta,normal
Thân Hoài Thương lại thêm offensive đứa tai trâu :)),hate
🥰🥰♥️,normal
Thich chi nhi,normal
Uyen Le loại có trứng ah tầm hàng trẹo thui,normal
"Chị là người nước nào,cha mẹ của chị là dân tộc nào",normal
Dù là trên shoppe nhưng mà nhận dc vẫn là vô giá,normal
"offensivehate:55 ""sau khi phỏng dấn, tui sẽ quính cho bài dõ, cho cho cho.........  Cho cho cho........ Cho cho cho........""  =]]]]",normal
"Ngày xưa cũng có cái hội kích động nhân dân, phật giáo đi cướp chính quyền đó thôi :))",normal
"Tui nghĩ bài này chỉ dọn đường trước hoi à. Nghe lần đầu lạ lạ, nghe mấy lần sau hơi bị nghiện á. MV đợt này chủ yếu quảng cáo thì phải. Còn chờ Đom Đóm ra MV nữa cơ. Mọi người ủng hộ Jack nha😄.",normal
Nhân viên bưg nước mà xạo xạo,normal
"- lần này ông già mang đi tận 5 vali tiền cô chú ạ, kh cần phải lo đâu.",normal
Ảnh gốc của aba đây nha,normal
Đôi khi quảng cáo với cái đầu ngắn nên bị tổ trác. Thay vì hòa đồng thì cứ thích tỏ vẻ bố thiên hạ. Chán ông vin fet,hate
Thề chứ team mấy ông Thái chưa vào phase 6 mà lỡ knock nhau là bỏ qua :)) còn VN thì kệ mẹ knock là gạt đ quan tâm phase mấy CHÁN,normal
Còn chứ: bg thua somali,normal
xịn xò như này k thầy 🤔,normal
Rồi xong. Mong Việt Nam không bị dính thêm một chưởng COVID-offensive9 nữa đi.,normal
K chơi mấy trò này chó lấy j nuôi bụng bầu?,offensive
"Con này nói chuyện thì biết normal có học ,bit đường sống của nó là đúng, đó cũng là thay trời hành đạo",hate
Tức =)),normal
Chốt đơn chốt đơn nghe mắc cười nên ghép thôi,normal
BaroiBeo X tieu tieu,normal
giang hồ bần,hate
Đụng tới cô Minh Hiếu là hỏng được à ngheee ...♥️😗con mến cô vì cô rất chiều fan ... thương cô lắm♥️,normal
normal9offensive7normal43577 vinaphone nha cô ba,normal
Chao chi  danh linh  di chi em ung ho chi,normal
chi ba vang ngoc vang that dep,normal
Hình như có râu,normal
Hoàng Anh :)))),normal
Anh em thất lạc nè Thầy Ba :)),normal
e chúc panda của abe iu dấu hatenormal/offensivenormal vui vẻ nhé và đừng quên xoá kênh,normal
Nhị Thắng của chúng nó tất 😆,normal
"Trên viết thứ trưởng , dưới viết bộ trưởng",normal
Mấy anh chị nói đúng rồi nha,normal
"Từ ngày Chung lên thay Nhanh , xong Chung cho Nhanh xập nguồn, thương anh quá, ngu đoé gì mà ngu thế đào tạo đệ tử cũng cần cái ,chí ít ra cũng phải chết thì cũng xin thế cho sư phụ chứ lỵ. Cứ hoang mang mãi, đến vụ Đồng Tâm anh Chung đường hoàng thế hoá ra chỉ là anh cahs. Tin anh ấy nhá bà con hết cửa , thật đấy",hate
Thu Thảo mà phải công nhận là từ tháng hate địch đã nổ ra ở Mĩ với Châu Âu và HQ rồi mà cô này còn dám đi du lịch qua bên đó 😭 gan thiệt sự á,normal
Linh Phương ư ư,normal
dịch vọng hậu đây,normal
MC bơ đơ à,normal
Xạo lồn hông có gì vui nên chúng ta hông nên xạo lồn,offensive
Awww con chú cute hơn gái roiiii,normal
Truyền thống của dân ta là đoàn kết mà đoàn kết là sức mạnh đẩy lùi mọi kẻ thù huống chi là dịch Việt Nam cố lên chúng ta sẽ làm đc,normal
"Video này ông Dần nói rất đúng, cả vấn đề biển đông và tinh thần dân tộc. ông về VN fan hơi bị nhiều đấy",normal
Vãi ai ăn mặn thế ba phải bả đại gia thì còn suy nghĩ lại hoặc quá xinh. Chứ như hiện tại thì ....,normal
Like Page Giúp Mình ạ👍,normal
hatetr offensive trận a nhõ 🤣,normal
Mai Nam Hải khổ thân anh tui,normal
Cứ tưởng tòa án chứ,normal
Duy Nhữ m bắt trend nhanh á,normal
Tháng 7-8 trăm trịu,normal
"Ad co hoc trong truong lop ra ko, sao ma vhui hay thế..👏👏👏👏",normal
dmcs nước còn nợ nhiều.,hate
đẹp zai của abe là đây,normal
Like kênh fake mà còn lóc chóc =)),normal
"Yêu làm gì , cứ sáng sáng chơi game hay đi làm , tối về xem anh stream roiii ngủ , nhàn nhã :33 .",normal
con cat bu chan,offensive
"Tôi sắp trễ, chuẩn bị đi làm mà không thể bỏ qua video này được.",normal
Nghe có vẽ nông thôn nhưng rất thành thị 🤣,normal
